file name,n objects,object class,width,height,xmin,ymin,xmax,ymax
2007_002914,2,person,500,375,287,13.0,500,374
2007_002953,5,bottle,500,370,25,102.0,93,325
2007_002953,5,bottle,500,370,94,104.0,166,337
2007_002953,5,bottle,500,370,165,103.0,247,347
2007_002953,5,tvmonitor,500,370,216,52.0,416,304
2007_002953,5,tvmonitor,500,370,89,61.0,162,141
2007_002954,2,person,500,375,118,22.0,200,292
2007_002954,2,person,500,375,351,166.0,461,375
2007_002967,3,pottedplant,336,500,167,1.0,255,255
2007_002967,3,pottedplant,336,500,7,153.0,153,266
2007_002967,3,pottedplant,336,500,142,333.0,237,436
2007_003000,1,aeroplane,500,333,193,114.0,278,164
2007_003011,8,diningtable,500,375,1,303.0,238,375
2007_003011,8,chair,500,375,1,269.0,67,316
2007_003011,8,chair,500,375,92,291.0,249,375
2007_003011,8,sofa,500,375,198,192.0,385,258
2007_003011,8,sofa,500,375,274,218.0,478,374
2007_003011,8,chair,500,375,392,194.0,419,217
2007_003011,8,tvmonitor,500,375,35,141.0,142,243
2007_003011,8,tvmonitor,500,375,211,150.0,250,190
2007_003020,6,pottedplant,500,375,405,205.0,444,245
2007_003020,6,pottedplant,500,375,415,270.0,450,325
2007_003020,6,person,500,375,72,122.0,172,375
2007_003020,6,person,500,375,171,117.0,281,375
2007_003020,6,person,500,375,256,142.0,337,352
2007_003020,6,person,500,375,330,130.0,405,342
2007_003022,2,horse,500,333,153,80.0,416,286
2007_003022,2,person,500,333,241,51.0,299,181
2007_003051,1,car,500,333,30,82.0,283,207
2007_003088,3,bottle,500,375,107,269.0,154,366
2007_003088,3,person,500,375,69,65.0,330,375
2007_003088,3,person,500,375,209,91.0,286,211
2007_003091,2,person,333,500,35,168.0,270,495
2007_003091,2,person,333,500,43,2.0,333,458
2007_003101,4,bus,500,333,292,1.0,500,253
2007_003101,4,bus,500,333,197,59.0,263,209
2007_003101,4,bus,500,333,1,2.0,211,295
2007_003101,4,car,500,333,257,170.0,289,188
2007_003104,1,person,500,375,64,71.0,161,368
2007_003106,2,cat,500,375,208,238.0,404,324
2007_003106,2,person,500,375,185,15.0,401,374
2007_003110,2,dog,500,358,213,127.0,275,266
2007_003110,2,dog,500,358,121,107.0,188,234
2007_003118,5,bird,500,333,207,21.0,286,108
2007_003118,5,bird,500,333,361,153.0,461,220
2007_003118,5,bird,500,333,298,174.0,373,248
2007_003118,5,person,500,333,125,73.0,391,333
2007_003118,5,person,500,333,362,206.0,472,333
2007_003131,1,boat,500,334,340,214.0,410,330
2007_003134,3,person,500,366,64,86.0,184,317
2007_003134,3,person,500,366,160,72.0,300,284
2007_003134,3,person,500,366,270,1.0,483,366
2007_003137,1,bus,500,375,1,45.0,406,310
2007_003143,1,car,500,292,33,72.0,482,254
2007_003169,2,cat,500,375,54,113.0,474,332
2007_003169,2,sofa,500,375,2,64.0,249,211
2007_003178,1,train,500,375,72,138.0,411,269
2007_003188,2,bicycle,500,375,54,125.0,320,375
2007_003188,2,person,500,375,257,4.0,435,375
2007_003189,5,horse,458,500,175,170.0,271,334
2007_003189,5,person,458,500,163,54.0,289,284
2007_003189,5,pottedplant,458,500,177,328.0,268,477
2007_003189,5,pottedplant,458,500,143,285.0,214,348
2007_003189,5,pottedplant,458,500,90,269.0,139,359
2007_003190,4,sheep,354,500,100,30.0,269,179
2007_003190,4,sheep,354,500,2,47.0,115,220
2007_003190,4,sheep,354,500,7,47.0,107,265
2007_003190,4,sheep,354,500,123,93.0,282,458
2007_003191,1,person,500,333,3,1.0,351,333
2007_003194,1,dog,500,333,1,16.0,374,299
2007_003195,2,bus,500,333,167,149.0,321,276
2007_003195,2,car,500,333,327,227.0,474,269
2007_003201,3,cow,500,315,1,53.0,166,260
2007_003201,3,cow,500,315,137,25.0,416,298
2007_003201,3,cow,500,315,320,30.0,500,261
2007_003205,2,person,333,500,28,76.0,306,376
2007_003205,2,chair,333,500,11,168.0,322,447
2007_003207,10,bottle,500,333,124,6.0,162,102
2007_003207,10,bottle,500,333,94,36.0,132,91
2007_003207,10,bottle,500,333,71,57.0,108,166
2007_003207,10,bottle,500,333,100,58.0,150,188
2007_003207,10,bottle,500,333,13,71.0,61,184
2007_003207,10,bottle,500,333,152,115.0,203,237
2007_003207,10,bottle,500,333,216,102.0,261,222
2007_003207,10,bottle,500,333,259,134.0,307,260
2007_003207,10,bottle,500,333,308,126.0,356,251
2007_003207,10,bottle,500,333,350,139.0,408,264
2007_003226,1,person,333,500,71,43.0,286,485
2007_003251,5,diningtable,500,375,120,159.0,392,340
2007_003251,5,chair,500,375,278,226.0,446,375
2007_003251,5,chair,500,375,258,158.0,353,283
2007_003251,5,chair,500,375,109,174.0,218,330
2007_003251,5,chair,500,375,135,148.0,202,233
2007_003267,1,bird,500,333,2,69.0,500,333
2007_003286,1,train,500,375,66,61.0,448,301
2007_003329,1,person,332,500,11,15.0,284,495
2007_003330,2,bird,500,333,268,96.0,375,247
2007_003330,2,bird,500,333,166,70.0,238,146
2007_003349,1,bird,500,333,88,55.0,327,289
2007_003367,8,person,500,375,1,174.0,38,253
2007_003367,8,person,500,375,3,200.0,22,316
2007_003367,8,motorbike,500,375,15,213.0,111,302
2007_003367,8,pottedplant,500,375,354,167.0,389,267
2007_003367,8,pottedplant,500,375,387,130.0,418,170
2007_003367,8,pottedplant,500,375,422,128.0,447,171
2007_003367,8,pottedplant,500,375,447,142.0,473,174
2007_003367,8,pottedplant,500,375,476,142.0,496,173
2007_003373,2,dog,500,375,232,160.0,441,329
2007_003373,2,person,500,375,176,1.0,330,196
2007_003431,3,person,375,500,11,15.0,373,500
2007_003431,3,bottle,375,500,1,250.0,29,385
2007_003431,3,bottle,375,500,59,226.0,129,468
2007_003451,4,sofa,500,333,235,154.0,408,225
2007_003451,4,chair,500,333,212,167.0,260,246
2007_003451,4,tvmonitor,500,333,390,202.0,466,277
2007_003451,4,bottle,500,333,7,217.0,25,260
2007_003499,1,train,500,375,107,26.0,496,324
2007_003503,5,car,500,334,456,191.0,500,237
2007_003503,5,car,500,334,1,187.0,106,244
2007_003503,5,bus,500,334,102,76.0,378,272
2007_003503,5,person,500,334,1,200.0,35,321
2007_003503,5,person,500,334,16,183.0,58,281
2007_003506,1,pottedplant,500,332,63,42.0,261,287
2007_003525,1,cat,500,375,160,1.0,448,375
2007_003529,2,diningtable,500,333,1,227.0,371,333
2007_003529,2,person,500,333,94,45.0,334,305
2007_003530,2,sofa,500,375,2,191.0,363,375
2007_003530,2,person,500,375,6,117.0,376,375
2007_003541,3,person,375,500,195,18.0,335,500
2007_003541,3,person,375,500,34,72.0,222,500
2007_003541,3,chair,375,500,271,350.0,375,500
2007_003565,1,bird,500,375,280,218.0,500,317
2007_003571,1,boat,500,333,259,206.0,500,333
2007_003580,1,person,398,500,1,6.0,352,500
2007_003581,3,person,500,375,2,24.0,265,375
2007_003581,3,person,500,375,305,30.0,498,375
2007_003581,3,person,500,375,274,1.0,321,69
2007_003587,2,train,500,361,72,40.0,496,267
2007_003587,2,car,500,361,1,171.0,58,191
2007_003593,2,sheep,500,333,316,135.0,463,265
2007_003593,2,sheep,500,333,62,119.0,314,303
2007_003604,2,dog,500,375,62,103.0,500,375
2007_003604,2,tvmonitor,500,375,145,1.0,430,142
2007_003611,2,person,500,375,217,271.0,237,307
2007_003611,2,horse,500,375,215,281.0,235,326
2007_003621,4,bicycle,500,343,199,153.0,328,271
2007_003621,4,person,500,343,249,72.0,334,224
2007_003621,4,bus,500,343,441,62.0,492,120
2007_003621,4,bus,500,343,295,62.0,382,109
2007_003659,1,person,500,375,168,128.0,228,240
2007_003668,1,diningtable,500,333,27,157.0,376,333
2007_003682,2,bird,500,334,344,144.0,406,198
2007_003682,2,bird,500,334,34,151.0,167,245
2007_003711,8,car,500,396,132,278.0,166,329
2007_003711,8,bus,500,396,162,86.0,469,344
2007_003711,8,person,500,396,269,129.0,294,156
2007_003711,8,person,500,396,228,128.0,248,154
2007_003711,8,person,500,396,200,127.0,225,154
2007_003711,8,person,500,396,340,173.0,352,209
2007_003711,8,person,500,396,352,177.0,367,210
2007_003711,8,person,500,396,366,177.0,380,212
2007_003714,1,sheep,500,375,177,169.0,298,289
2007_003715,1,bus,500,375,44,62.0,476,355
2007_003742,2,diningtable,240,320,2,198.0,240,320
2007_003742,2,person,240,320,2,24.0,181,236
2007_003745,1,person,450,480,71,37.0,251,465
2007_003747,1,person,417,500,40,10.0,270,316
2007_003778,4,cat,500,500,38,67.0,443,466
2007_003778,4,pottedplant,500,500,55,75.0,221,256
2007_003778,4,pottedplant,500,500,380,94.0,496,270
2007_003778,4,pottedplant,500,500,432,54.0,500,289
2007_003786,1,bus,500,281,171,165.0,287,273
2007_003788,2,cat,500,281,164,123.0,320,266
2007_003788,2,chair,500,281,1,1.0,500,281
2007_003815,5,car,500,333,188,108.0,433,213
2007_003815,5,person,500,333,231,1.0,259,54
2007_003815,5,person,500,333,186,1.0,219,54
2007_003815,5,person,500,333,242,11.0,274,95
2007_003815,5,person,500,333,288,125.0,333,149
2007_003831,2,person,500,375,48,18.0,249,359
2007_003831,2,person,500,375,182,82.0,321,332
2007_003841,1,cow,500,446,2,9.0,408,445
2007_003848,1,train,500,176,11,21.0,482,161
2007_003861,2,boat,500,334,115,52.0,287,294
2007_003861,2,boat,500,334,368,248.0,428,272
2007_003872,1,dog,500,375,205,170.0,309,245
2007_003876,1,aeroplane,500,382,93,98.0,174,144
2007_003889,8,horse,480,318,345,75.0,427,295
2007_003889,8,horse,480,318,157,79.0,282,294
2007_003889,8,horse,480,318,52,105.0,138,297
2007_003889,8,person,480,318,337,32.0,439,193
2007_003889,8,person,480,318,122,35.0,239,188
2007_003889,8,person,480,318,1,58.0,102,308
2007_003889,8,person,480,318,51,48.0,123,196
2007_003889,8,chair,480,318,431,119.0,472,166
2007_003910,2,boat,500,375,29,187.0,362,242
2007_003910,2,person,500,375,161,122.0,274,220
2007_003917,1,car,500,375,121,1.0,500,216
2007_003957,1,train,500,332,15,73.0,413,253
2007_003991,1,cat,500,389,79,53.0,500,264
2007_004000,2,person,389,500,192,40.0,331,464
2007_004000,2,person,389,500,61,23.0,198,494
2007_004003,1,motorbike,500,375,45,50.0,472,315
2007_004009,1,aeroplane,500,366,153,106.0,274,255
2007_004033,4,person,500,342,70,7.0,120,138
2007_004033,4,motorbike,500,342,120,36.0,217,168
2007_004033,4,motorbike,500,342,183,2.0,326,196
2007_004033,4,motorbike,500,342,189,1.0,447,280
2007_004049,2,person,469,500,2,2.0,331,499
2007_004049,2,person,469,500,79,4.0,469,499
2007_004052,1,aeroplane,500,319,47,108.0,398,213
2007_004065,4,bus,500,375,26,85.0,426,298
2007_004065,4,person,500,375,452,188.0,475,245
2007_004065,4,person,500,375,5,193.0,26,241
2007_004065,4,person,500,375,341,167.0,367,201
2007_004081,2,cow,500,375,174,96.0,348,209
2007_004081,2,pottedplant,500,375,284,103.0,500,375
2007_004092,1,person,500,375,73,102.0,430,374
2007_004112,2,dog,500,375,43,134.0,228,345
2007_004112,2,person,500,375,71,22.0,500,375
2007_004121,3,pottedplant,500,332,19,154.0,108,263
2007_004121,3,person,500,332,220,92.0,347,242
2007_004121,3,person,500,332,164,142.0,227,219
2007_004133,1,person,500,334,97,18.0,224,334
2007_004143,1,bird,500,375,146,68.0,441,351
2007_004166,8,tvmonitor,500,332,243,129.0,304,181
2007_004166,8,chair,500,332,485,189.0,500,222
2007_004166,8,chair,500,332,358,195.0,398,239
2007_004166,8,chair,500,332,300,205.0,355,254
2007_004166,8,chair,500,332,265,278.0,374,332
2007_004166,8,sofa,500,332,1,199.0,99,332
2007_004166,8,diningtable,500,332,234,204.0,500,332
2007_004166,8,dog,500,332,210,194.0,257,234
2007_004189,1,dog,500,333,171,57.0,344,280
2007_004190,1,tvmonitor,500,375,1,115.0,201,326
2007_004193,4,tvmonitor,500,375,144,187.0,246,287
2007_004193,4,bottle,500,375,277,70.0,289,111
2007_004193,4,bottle,500,375,290,68.0,305,107
2007_004193,4,chair,500,375,216,289.0,380,375
2007_004197,1,person,500,334,246,21.0,485,334
2007_004238,3,person,500,357,10,105.0,112,357
2007_004238,3,person,500,357,228,112.0,341,357
2007_004238,3,person,500,357,314,24.0,483,357
2007_004241,1,boat,500,375,129,81.0,369,325
2007_004265,1,person,500,375,253,139.0,402,276
2007_004275,5,motorbike,375,500,93,171.0,375,500
2007_004275,5,person,375,500,127,45.0,255,248
2007_004275,5,pottedplant,375,500,307,132.0,340,196
2007_004275,5,pottedplant,375,500,340,132.0,371,199
2007_004275,5,pottedplant,375,500,322,32.0,372,98
2007_004281,2,train,500,375,270,1.0,500,375
2007_004281,2,person,500,375,447,260.0,500,375
2007_004289,4,tvmonitor,500,375,218,70.0,294,153
2007_004289,4,person,500,375,5,128.0,138,375
2007_004289,4,person,500,375,104,82.0,283,313
2007_004289,4,person,500,375,181,64.0,424,373
2007_004291,2,bottle,375,500,273,320.0,350,500
2007_004291,2,person,375,500,3,1.0,374,500
2007_004328,1,person,500,311,44,117.0,147,265
2007_004380,3,motorbike,333,500,8,74.0,333,500
2007_004380,3,person,333,500,5,26.0,324,445
2007_004380,3,person,333,500,40,104.0,273,322
2007_004392,6,chair,500,375,328,224.0,440,359
2007_004392,6,chair,500,375,334,273.0,482,375
2007_004392,6,pottedplant,500,375,451,71.0,500,208
2007_004392,6,pottedplant,500,375,470,210.0,500,364
2007_004392,6,person,500,375,180,110.0,334,375
2007_004392,6,person,500,375,179,117.0,255,375
2007_004397,1,person,377,500,2,1.0,335,440
2007_004405,4,diningtable,333,500,6,239.0,300,496
2007_004405,4,chair,333,500,128,181.0,301,480
2007_004405,4,chair,333,500,198,162.0,333,400
2007_004405,4,chair,333,500,1,309.0,155,500
2007_004423,3,sheep,500,375,53,107.0,260,311
2007_004423,3,sheep,500,375,241,86.0,445,286
2007_004423,3,sheep,500,375,213,173.0,291,325
2007_004454,1,person,375,500,213,95.0,311,375
2007_004459,6,person,500,375,99,202.0,118,251
2007_004459,6,person,500,375,47,202.0,64,244
2007_004459,6,person,500,375,58,206.0,78,250
2007_004459,6,aeroplane,500,375,2,12.0,500,267
2007_004459,6,person,500,375,157,200.0,174,241
2007_004459,6,person,500,375,169,196.0,181,241
2007_004468,1,bottle,174,500,6,5.0,157,498
2007_004476,6,person,500,375,3,110.0,224,346
2007_004476,6,person,500,375,217,114.0,359,375
2007_004476,6,person,500,375,328,71.0,500,375
2007_004476,6,bottle,500,375,328,75.0,352,170
2007_004476,6,bottle,500,375,371,81.0,404,177
2007_004476,6,bottle,500,375,21,219.0,58,336
2007_004481,3,car,500,411,42,167.0,465,376
2007_004481,3,person,500,411,150,81.0,250,243
2007_004481,3,person,500,411,268,115.0,358,239
2007_004483,1,train,500,375,1,89.0,441,318
2007_004500,2,cow,480,360,60,105.0,253,241
2007_004500,2,cow,480,360,2,128.0,151,270
2007_004510,3,tvmonitor,500,375,123,50.0,244,153
2007_004510,3,chair,500,375,101,199.0,255,375
2007_004510,3,chair,500,375,422,84.0,500,359
2007_004517,1,person,421,500,2,98.0,355,500
2007_004537,7,horse,500,388,181,122.0,402,318
2007_004537,7,cow,500,388,1,191.0,132,370
2007_004537,7,cow,500,388,1,100.0,197,221
2007_004537,7,cow,500,388,266,95.0,348,157
2007_004537,7,cow,500,388,262,71.0,429,170
2007_004537,7,cow,500,388,433,79.0,493,218
2007_004537,7,person,500,388,202,33.0,270,263
2007_004538,2,person,480,367,215,35.0,308,224
2007_004538,2,horse,480,367,41,77.0,403,367
2007_004558,4,pottedplant,333,500,127,63.0,185,121
2007_004558,4,pottedplant,333,500,129,169.0,183,235
2007_004558,4,pottedplant,333,500,129,283.0,180,352
2007_004558,4,pottedplant,333,500,114,348.0,247,470
2007_004627,2,train,500,375,193,202.0,421,272
2007_004627,2,train,500,375,417,227.0,500,284
2007_004644,1,dog,500,333,1,26.0,186,260
2007_004649,3,train,500,335,36,126.0,393,237
2007_004649,3,train,500,335,381,134.0,431,225
2007_004649,3,train,500,335,425,131.0,486,199
2007_004663,1,train,500,375,1,168.0,407,260
2007_004705,2,bus,500,330,394,181.0,455,226
2007_004705,2,car,500,330,1,206.0,104,270
2007_004707,2,pottedplant,375,500,236,354.0,330,468
2007_004707,2,person,375,500,58,316.0,77,355
2007_004712,10,person,500,375,101,106.0,380,375
2007_004712,10,diningtable,500,375,1,169.0,139,375
2007_004712,10,bottle,500,375,15,156.0,43,214
2007_004712,10,bottle,500,375,2,146.0,32,209
2007_004712,10,bottle,500,375,47,48.0,73,108
2007_004712,10,chair,500,375,335,150.0,370,241
2007_004712,10,chair,500,375,344,119.0,380,233
2007_004712,10,chair,500,375,205,135.0,262,255
2007_004712,10,chair,500,375,164,114.0,229,224
2007_004712,10,pottedplant,500,375,406,62.0,500,269
2007_004713,1,person,500,375,60,3.0,500,375
2007_004722,3,horse,500,375,71,76.0,167,286
2007_004722,3,person,500,375,257,104.0,367,359
2007_004722,3,person,500,375,330,110.0,436,373
2007_004768,1,sheep,500,375,24,28.0,499,368
2007_004769,5,bicycle,500,375,200,178.0,500,375
2007_004769,5,person,500,375,68,52.0,171,365
2007_004769,5,person,500,375,401,241.0,439,289
2007_004769,5,person,500,375,354,237.0,413,313
2007_004769,5,person,500,375,188,167.0,203,190
2007_004770,1,person,335,500,83,2.0,335,500
2007_004795,1,person,480,360,226,122.0,301,292
2007_004810,7,car,500,375,8,238.0,186,340
2007_004810,7,car,500,375,180,226.0,254,290
2007_004810,7,car,500,375,242,217.0,286,262
2007_004810,7,car,500,375,263,202.0,312,245
2007_004810,7,person,500,375,358,212.0,385,283
2007_004810,7,person,500,375,413,219.0,448,305
2007_004810,7,person,500,375,389,209.0,420,287
2007_004830,2,car,500,333,104,110.0,418,212
2007_004830,2,person,500,333,231,123.0,274,148
2007_004831,1,person,500,333,111,29.0,361,318
2007_004841,2,aeroplane,500,375,107,200.0,171,243
2007_004841,2,aeroplane,500,375,350,108.0,375,125
2007_004856,1,cat,368,500,28,1.0,335,496
2007_004866,2,cat,500,375,111,97.0,237,192
2007_004866,2,cat,500,375,61,107.0,376,375
2007_004902,4,horse,500,375,1,141.0,192,374
2007_004902,4,horse,500,375,79,124.0,265,364
2007_004902,4,person,500,375,217,118.0,389,375
2007_004902,4,person,500,375,195,68.0,500,375
2007_004948,4,pottedplant,500,375,210,237.0,294,347
2007_004948,4,pottedplant,500,375,127,213.0,203,336
2007_004948,4,pottedplant,500,375,163,123.0,220,217
2007_004948,4,pottedplant,500,375,227,130.0,284,221
2007_004951,2,train,500,375,51,142.0,500,262
2007_004951,2,train,500,375,17,162.0,82,253
2007_004969,1,sheep,500,375,201,160.0,298,237
2007_004988,1,aeroplane,500,342,2,14.0,500,306
2007_004998,1,cat,500,375,146,22.0,432,180
2007_005019,2,person,500,341,135,1.0,441,340
2007_005019,2,person,500,341,5,128.0,150,340
2007_005043,1,aeroplane,500,254,309,200.0,426,227
2007_005058,2,sheep,500,375,131,266.0,177,304
2007_005058,2,sheep,500,375,86,285.0,127,315
2007_005064,2,bicycle,500,375,246,163.0,352,292
2007_005064,2,person,500,375,251,108.0,332,259
2007_005074,8,boat,500,334,36,152.0,387,297
2007_005074,8,car,500,334,343,194.0,426,240
2007_005074,8,car,500,334,396,201.0,469,233
2007_005074,8,car,500,334,323,194.0,351,222
2007_005074,8,car,500,334,87,191.0,144,209
2007_005074,8,car,500,334,22,189.0,83,222
2007_005074,8,car,500,334,62,200.0,118,226
2007_005074,8,bird,500,334,419,260.0,472,297
2007_005086,4,chair,500,375,158,184.0,257,262
2007_005086,4,person,500,375,39,145.0,144,375
2007_005086,4,person,500,375,269,42.0,498,372
2007_005086,4,diningtable,500,375,99,259.0,347,375
2007_005107,2,bicycle,500,375,54,195.0,273,337
2007_005107,2,person,500,375,271,138.0,288,192
2007_005114,4,person,500,322,311,54.0,404,189
2007_005114,4,horse,500,322,325,103.0,388,242
2007_005114,4,cow,500,322,451,132.0,500,219
2007_005114,4,cow,500,322,56,136.0,132,257
2007_005124,2,cow,500,324,179,68.0,500,324
2007_005124,2,person,500,324,3,33.0,271,324
2007_005130,1,bird,500,500,115,131.0,324,433
2007_005144,1,person,332,500,1,12.0,331,500
2007_005149,2,dog,500,333,205,1.0,341,165
2007_005149,2,dog,500,333,164,132.0,500,333
2007_005173,17,motorbike,500,289,13,67.0,227,255
2007_005173,17,motorbike,500,289,285,64.0,492,264
2007_005173,17,person,500,289,230,45.0,458,256
2007_005173,17,person,500,289,17,32.0,192,247
2007_005173,17,person,500,289,406,7.0,460,144
2007_005173,17,person,500,289,131,23.0,195,128
2007_005173,17,person,500,289,261,13.0,312,67
2007_005173,17,person,500,289,282,1.0,344,69
2007_005173,17,person,500,289,87,18.0,138,66
2007_005173,17,person,500,289,1,3.0,36,105
2007_005173,17,person,500,289,459,28.0,500,141
2007_005173,17,person,500,289,349,1.0,395,76
2007_005173,17,person,500,289,391,1.0,419,54
2007_005173,17,person,500,289,174,1.0,215,80
2007_005173,17,person,500,289,135,1.0,175,33
2007_005173,17,person,500,289,109,1.0,142,53
2007_005173,17,person,500,289,63,1.0,107,60
2007_005206,1,person,500,375,214,146.0,256,298
2007_005210,1,tvmonitor,500,281,74,55.0,205,188
2007_005212,3,motorbike,500,333,355,203.0,432,267
2007_005212,3,chair,500,333,432,213.0,466,291
2007_005212,3,sofa,500,333,431,239.0,500,333
2007_005227,1,person,500,334,66,8.0,346,304
2007_005248,2,person,500,375,440,181.0,459,234
2007_005248,2,horse,500,375,1,163.0,129,374
2007_005262,3,car,500,375,372,205.0,500,298
2007_005262,3,car,500,375,14,159.0,53,185
